4755	4773	Call	sn	South	S????	su	04/26/1995		g.r.	sn at 1.19.17	20	BK 50-40		MK_DT1_475
4773	4778	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_476
4778	4780	Call	tr (rl)	South	SF001??	su	04/26/1995		g.r.	tn goes into rl	20	BK 50-40		MK_DT1_477
4780	4795	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.19.53	20	BK 50-40		MK_DT1_478
4795	4796	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_479
4796	4806	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_480
4806	4824	Call	cc	South	S????	su	04/26/1995	1.83	g.r./bkg	cc at 1.20.07/1.20.08/1.20.09	20	BK 50-40		MK_DT1_481
4824	4827	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_482
4827	4835	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_483
4835	4847	Call	sn	South	S????	su	04/26/1995		g.r.	sn at 1.20.36/1.20.37	20	BK 50-40		MK_DT1_484
4847	4860	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.20.51	20	BK 50-40		MK_DT1_485
4860	4864	Call	tr (rl)	South	SF001??	su	04/26/1995	1.83	g.r.		20	BK 50-40		MK_DT1_486
4864	4888	Call	cc (md)	South	SF001??	su	04/26/1995		g.r.	cc at 1.21.07/1.21.08/1.21.14/1.21.16 maybe mod al	20	BK 50-40		MK_DT1_487
4888	4968	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.21.30/1.21.41/1.22.19/1.22.36	20	BK 50-40		MK_DT1_488
4968	4973	Call	cc	South	S????	su	04/26/1995		g.r./bkg		20	BK 50-40		MK_DT1_489
4973	4976	Call	an	South	S????	su	04/26/1995		g.r.	an = 2*zn	20	BK 50-40		MK_DT1_490
4976	4983	Call	tn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_491
4983	4994	Call	an	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_492
4994	5000	Call	tn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_493
5000	5003	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_494
5003	5015	Call	explan	South	S????		04/26/1995		g.r.	"Honey badger 150m away, group relaxed"				MK_DT1_495
5015	5034	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.23.36/1.23.39/1.23.40/1.23.49	20	BK 40-30		MK_DT1_496
5034	5036	Call	ac	South	S????	su	04/26/1995		g.r.	ac at 1.23.55	20	BK 40-30		MK_DT1_497
5036	5041	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_498
5041	5102	Call	explan	South	S????		04/26/1995		g.r.	"began giving rl, probably SF001, when saw honey badger first about 500m away, when came closer 2 went down into burrow, watched int"				MK_DT1_499
5102	5107	Call	cc	South	S????	su	04/26/1995	2.02	g.r.		20	BK 50-40		MK_DT1_500
5107	5108	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_501
5108	5115	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_502
5115	5119	Call	cc	South	S????	su	04/26/1995		g.r./bkg		20	BK 50-40		MK_DT1_503
5119	5142	Call	cc	South	S????	su	04/26/1995		g.r.	cc at 1.25.27/1.25.39	20	BK 50-40		MK_DT1_504
5142	5147	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_505
5147	5149	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_506
5149	5151	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_507
5151	5168	Call	explan	South		su	04/26/1995		g.r.	SF001 gave most of calls	20	BK 50-40		MK_DT1_508
5168	5170	Call	md	South	SF001??	su	04/26/1995		g.r.	"mod al at 1.26.09, alarm because of jackal"	20	BK 50-40		MK_DT1_509
5170	5171	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_510
5171	5172	Call	md	South	SF001??	su	04/26/1995		g.r.	"mod al at 1.26.11 with talking in bkg, alarm because of jackal"	20	BK 50-40		MK_DT1_511
5172	5175	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_512
5175	5190	Call	md	South	SF001??	su	04/26/1995		g.r.	"mod al at 1.26.16, alarm because of jackal"	20	BK 50-40		MK_DT1_513
5190	5193	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_514
5193	5198	Call	md	South	SF001??	su	04/26/1995		g.r.	"mod al at 1.26.37, alarm because of jackal"	20	BK 50-40		MK_DT1_515
5198	5201	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_516
5201	5216	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_517
5216	5217	Call	md	South	SF001??	su	04/26/1995		g.r.	"mod al at 1.26.57, alarm because of jackal"	20	BK 50-40		MK_DT1_518
5217	5227	Call	talking	South	S????	su	04/26/1995		g.r.	"alarm because of jackal ca 150m away, WI"	20	BK 50-40		MK_DT1_519
5227	5228	Call	md	South	SF001??	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_520
5228	5244	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_521
5244	5245	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_522
5245	5248	Call	zn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_523
5248	5251	Call	cc	South	S????	su	04/26/1995	2.05	g.r.		20	BK 50-40		MK_DT1_524
5251	5267	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_525
5267	5274	Call	cc (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_526
5274	5276	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.	sn at 1.27.55	20	BK 50-40		MK_DT1_527
5276	5281	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_528
5281	5283	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_529
5283	5294	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_530
5294	5296	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_531
5296	5299	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_532
5299	5300	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_533
5300	5305	Call	ac	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_534
5305	5314	Call	talking	South	S????	su	04/26/1995		g.r.	"2 digging, 4 WI Jackal"	20	BK 40-30		MK_DT1_535
5314	5318	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_536
5318	5324	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_537
5324	5331	Call	talking	South	S????	su	04/26/1995		g.r.	Jackal 150m away	20	BK 40-30		MK_DT1_538
5331	5332	Call	zn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_539
5332	5352	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_540
5352	5363	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.29.20/1.29.21	20	BK 50-30		MK_DT1_541
5363	5364	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_542
5364	5365	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_543
5365	5368	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_544
5368	5370	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-30		MK_DT1_545
5370	5372	Call	cc	South	S????	su	04/26/1995		g.r./bkg		20	BK 40-30		MK_DT1_546
5372	5388	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 40-30		MK_DT1_547
5388	5402	Call	sn	South	S????	su	04/26/1995		g.r.	sn at 1.29.50	20	BK 40-30		MK_DT1_548
5402	5404	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-30		MK_DT1_549
5404	5410	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.	sn at 1.30.07	20	BK 40-30		MK_DT1_550
5410	5417	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.30.12/1.30.14	20	BK 50-40		MK_DT1_551
5417	5422	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_552
5422	5423	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_553
5423	5424	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_554
5424	5430	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_555
5430	5431	Call	sn (gkz)	South	SM004??	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_556
5431	5435	Call	zn (gkz)	South	SM004	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_557
5435	5440	Call	explan	South	S????	su	04/26/1995		g.r.	SM004 last one	20	BK 50-40		MK_DT1_558
5440	5442	Call	zn	South	SF003	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_559
5442	5443	Call	zn (gkz)	South	SF003??	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_560
5443	5446	Call	explan	South	S????	su	04/26/1995		g.r.	SF003 last two voc	20	BK 50-40		MK_DT1_561
5446	5452	Call	zn (gkz)	South	S????	su	04/26/1995		g.r.	zn at 1.30.47/1.30.51	20	BK 50-40		MK_DT1_562
5452	5454	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.	sn at 1.30.53	20	BK 50-40		MK_DT1_563
5454	5466	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_564
5466	5467	Call	sn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_565
5467	5468	Call	zn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_567
5468	5470	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_568
5470	5471	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_569
5471	5475	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_570
5475	5477	Call	tc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_571
5477	5478	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_572
5478	5479	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_573
5479	5480	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_574
5480	5485	Call	sn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_575
5485	5487	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_576
5487	5490	Call	sn	South	S????	su	04/26/1995		g.r.	sn at 1.31.29	20	BK 50-40		MK_DT1_577
5490	5491	Call	cc	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_578
5491	5492	Call	talking	South	S????	su	04/26/1995	2.15	g.r.	Cape Fox	20	BK 50-40		MK_DT1_579
5492	5497	Call	zn	South	S????	su	04/26/1995		g.r.	zn at 1.31.33/1.31.35	20	BK 50-40		MK_DT1_580
5497	5498	Call	zn (gkz)	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_581
5498	5499	Call	zn	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_582
5499	5504	Call	talking	South	S????	su	04/26/1995		g.r.		20	BK 50-40		MK_DT1_583
5504	5507	Call	mc	South	S????	su	04/26/1995	2.16	g.r.		20	BK 50-40		MK_DT1_584
5507	5520	Call	explan	South	S????	su	04/26/1995		g.r.	Cape Fox 200m away	20	BK 50-40		MK_DT1_585
5520	5523	Call	cc	South	SF001	gb	04/26/1995		g.r.		20	50-40		MK_DT1_586
5523	5545	Call	md	South	SF001	gb	04/26/1995		g.r.	mod al at 1.32.04/1.32.07/1.32.10/1.32.12/1.32.15/1.32.18/1.32.20/	20	50-40		MK_DT1_587
5545	5556	Call	kc	South	SF001	gb	04/26/1995	2.88	g.r.	kc at 1.32.28/1.32.34	20	50-40		MK_DT1_588
5556	5564	Call	zn	South	SF001	gb	04/26/1995		g.r.		20	50-40		MK_DT1_589
5564	5565	Call	kc	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_590
5565	5572	Call	explan	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_591
5572	5573	Call	zn	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_592
5573	5579	Call	talking	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_593
5579	5580	Call	zn	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_594
5580	5590	Call	talking	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_595
5590	5663	Call	zn	South	SF001	gb	04/26/1995		g.r.		20	30-24		MK_DT1_596
5663	5695	Call	cc	South	SM005	fo	04/26/1995	3.05	g.r.	cc at 1.34.28/1.34.33/1.34.37/1.34.48/1.34.52	20	40-30		MK_DT1_597
5695	5704	Call	cc	South	SM005	fo	04/26/1995		g.r./bkg		20	40-30		MK_DT1_598
5704	5707	Call	cc	South	SM005	fo	04/26/1995		g.r.		20	40-30		MK_DT1_599
5707	5721	Call	cc	South	SM005	fo	04/26/1995		g.r./bkg		20	40-30		MK_DT1_600
5721	5723	Call	cc	South	SM005	fo	04/26/1995		g.r.		20	40-30		MK_DT1_601
5723	5734	Call	explan	South	SM005	fo	04/26/1995		g.r.		20	40-30		MK_DT1_602
5734	5744	Call	cc	South	SM005??	fo	04/26/1995		g.r./bkg		20	40-30		MK_DT1_603
